datetime,minasrojas,militar,puertoayora,puertovillamil,puertobaccerizomoreno,eljunco,lagalapaguera,cuevadesucre,negra,crocker,rosa
2022-03-17,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-03-18,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-03-19,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-03-20,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-03-21,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-03-22,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-03-23,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-03-24,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-03-25,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-03-26,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-03-27,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-03-28,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-03-29,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-03-30,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-03-31,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-04-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-04-02,0.095688,0.083128,0.096007,0.10066,0.031118,0.028979,0.0030272,0.13314,0.10167,0.097140,0.077306
2022-04-03,0.094609,0.070181,0.094339,0.098230,0.0015238,0.0089816,-0.0012544,0.18300,0.088449,0.10172,0.088944
2022-04-04,0.076796,0.047379,0.096792,0.096035,0.048529,0.065187,0.048305,0.18236,0.081530,0.12305,0.10564
2022-04-05,0.076103,0.060300,0.090175,0.099568,-0.00080992,0.018225,0.015714,0.17937,0.077947,0.092246,0.091340
2022-04-06,0.086570,0.078449,0.095658,0.11108,0.0018097,0.020310,0.010823,0.10456,0.069094,0.098193,0.082238
2022-04-07,0.096781,0.085800,0.092564,0.096573,-0.00091673,0.0048890,-0.00072565,0.17888,0.10994,0.10091,0.088995
2022-04-08,0.085044,0.095777,0.093863,0.094035,-9.5067e-05,-0.0011096,0.00047466,0.17466,0.10935,0.10123,0.089964
2022-04-09,0.057873,0.082462,0.088710,0.090326,0.0088011,0.035777,-0.0020313,0.11855,0.10393,0.069211,0.046740
2022-04-10,0.092785,0.094655,0.088892,0.11072,0.0071849,0.011576,-0.0010681,0.15640,0.094554,0.091828,0.086581
2022-04-11,0.085712,0.091124,0.088041,0.093775,1.5490e-05,0.0060068,0.0050654,0.16347,0.097845,0.099280,0.084785
2022-04-12,0.073757,0.087498,0.090447,0.099874,0.023005,0.0083585,0.0058610,0.12998,0.076306,0.081373,0.076430
2022-04-13,0.084237,0.081329,0.081083,0.096899,0.010523,0.0034332,0.013456,0.11100,0.083553,0.092528,0.080741
2022-04-14,0.081625,0.086213,0.080034,0.11781,-0.00087643,0.0010259,-0.00066136,0.15462,0.076331,0.077925,0.076479
2022-04-15,0.077124,0.081644,0.081086,0.094130,0.0042182,-0.00012396,0.0056722,0.12876,0.074023,0.086990,0.077888
2022-04-16,0.070861,0.052738,0.078487,0.093745,-0.00063685,0.019402,0.0048829,0.13540,0.060371,0.063528,0.068823
2022-04-17,0.090411,0.035485,0.072346,0.093673,-0.0013485,0.0027492,0.0073857,0.13312,0.072488,0.077810,0.070110
2022-04-18,0.075248,0.037820,0.067616,0.088694,-0.0010008,0.0017293,0.0019990,0.12361,0.080178,0.071998,0.068642
2022-04-19,0.065097,0.044038,0.058513,0.088236,-0.0012194,0.0028026,0.0015615,0.075628,0.049457,0.065111,0.068458
2022-04-20,0.077469,0.022361,0.073622,0.076824,-0.0014443,-0.0024607,-0.0020050,0.12357,0.057420,0.077072,0.092151
2022-04-21,0.080187,0.026924,0.068656,0.081040,-1.3958e-05,-0.0027911,-0.0018069,0.11843,0.096713,0.073958,0.068310
2022-04-22,0.081289,0.039127,0.073182,0.089302,-0.0015938,-0.0025945,-0.0025005,0.17634,0.12824,0.084729,0.075168
2022-04-23,0.064796,0.040243,0.058863,0.082421,-0.0019240,-0.0023605,-0.0011604,0.15642,0.071208,0.064840,0.064052
2022-04-24,0.076683,0.026547,0.058237,0.075374,-0.0018533,-0.0038123,-0.0034013,0.16386,0.10168,0.074945,0.066543
2022-04-25,0.065592,0.046876,0.056549,0.079229,-0.0014035,-0.0029384,-0.0020200,0.15592,0.089286,0.072461,0.060448
2022-04-26,0.068902,0.037752,0.052182,0.073240,-0.00098784,-0.0033768,0.0012754,0.15591,0.082724,0.070103,0.059782
2022-04-27,0.071222,0.057967,0.056436,0.076880,-0.0026688,-0.0030979,0.0014129,0.16277,0.10397,0.075905,0.057641
2022-04-28,0.067288,0.054966,0.047502,0.065980,-0.0013080,-0.0033275,-0.0028076,0.16058,0.069477,0.073686,0.058352
2022-04-29,0.069899,0.072029,0.053353,0.071917,-0.0012459,-0.0033303,-0.0035682,0.15924,0.11406,0.070374,0.056922
2022-04-30,0.067305,0.058694,0.050586,0.066957,-3.2663e-05,-0.0035532,0.00044434,0.15635,0.092236,0.066939,0.054275
2022-05-01,0.069569,0.052136,0.055235,0.065752,-0.00061579,-0.0031999,0.00035708,0.14530,0.10261,0.067596,0.054830
2022-05-02,0.070864,0.053001,0.066211,0.079401,-0.0015832,-0.0015524,0.0040669,0.15972,0.10825,0.069196,0.054976
2022-05-03,0.062457,0.037885,0.060641,0.072225,-0.0022270,-0.0033859,-0.0034306,0.16439,0.074084,0.069169,0.057725
2022-05-04,0.074756,0.012306,0.058443,0.070695,-0.0010391,-0.0022096,-0.0018550,0.17251,0.096044,0.078618,0.061885
2022-05-05,0.059602,0.025308,0.057311,0.066965,-0.0011819,-0.0018806,0.00047907,0.15650,0.063350,0.061462,0.053547
2022-05-06,0.052515,0.041900,0.046972,0.055579,-0.0018013,0.0074843,0.023633,0.096405,0.065068,0.050877,0.046098
2022-05-07,0.060997,0.040942,0.054016,0.060708,0.00074055,0.014730,0.0040203,0.12058,0.052292,0.048862,0.046418
2022-05-08,0.067840,0.061405,0.052836,0.068308,0.00027685,-0.0020302,-0.0025687,0.15964,0.10261,0.063886,0.052243
2022-05-09,0.053530,0.030894,0.057103,0.070651,-0.0025822,-0.0014816,0.0016994,0.13100,0.051464,0.054542,0.047250
2022-05-10,0.058079,0.029820,0.053018,0.065617,-0.0030441,0.0051617,0.0043752,0.11223,0.087854,0.048752,0.038315
2022-05-11,0.058976,0.039565,0.053020,0.062203,-0.0016932,0.0037332,0.0039734,0.11797,0.085996,0.063995,0.041633
2022-05-12,0.055889,0.051794,0.048695,0.062768,-0.00066796,0.00093201,0.0079236,0.13362,0.079083,0.057637,0.040884
2022-05-13,0.052158,0.029752,0.051978,0.062927,-0.0013991,-0.0019823,-2.6202e-05,0.13384,0.074452,0.050957,0.042800
2022-05-14,0.060951,0.045973,0.050119,0.061695,-0.0012759,0.00048499,0.00067054,0.12433,0.078210,0.054126,0.040682
2022-05-15,0.057298,0.031562,0.053655,0.062572,-0.00053213,0.0027192,0.0021269,0.14383,0.065199,0.066456,0.048110
2022-05-16,0.057705,0.024920,0.054065,0.061918,-0.0012791,-0.00078643,0.0053693,0.13735,0.069453,0.059967,0.048541
2022-05-17,0.059479,0.021800,0.048819,0.059156,-0.0011942,-0.0024187,0.00037427,0.14892,0.064165,0.063037,0.047609
2022-05-18,0.052661,0.017196,0.050395,0.058898,-0.0017882,0.00055479,0.0025724,0.13592,0.064812,0.055394,0.044216
2022-05-19,0.052918,0.022034,0.049026,0.055432,-0.0010007,-0.0014862,0.0089018,0.13572,0.073451,0.053158,0.041827
2022-05-20,0.048814,0.040802,0.054699,0.068291,0.00010966,0.0036220,0.011324,0.14960,0.077238,0.053011,0.043087
2022-05-21,0.048230,0.074176,0.056157,0.061470,-0.0018347,-0.00047051,0.0018376,0.15055,0.089231,0.056972,0.035530
2022-05-22,0.051828,0.054199,0.048962,0.061846,-0.0018408,0.0015365,0.0036298,0.13950,0.079342,0.049891,0.032077
2022-05-23,0.044784,0.044964,0.044813,0.053663,-0.00026890,0.028440,0.021751,0.10119,0.053629,0.049946,0.034691
2022-05-24,0.045093,0.042311,0.055443,0.062428,-0.0024244,0.027956,0.026962,0.11099,0.074565,0.060040,0.045796
2022-05-25,0.045417,0.049277,0.045937,0.059989,-0.0023758,0.0078949,0.017530,0.11480,0.054607,0.045882,0.038690
2022-05-26,0.049675,0.066353,0.049664,0.058830,-0.0032797,-6.2883e-05,0.0075528,0.13099,0.077303,0.049194,0.037650
2022-05-27,0.037534,0.084754,0.046289,0.056881,-0.0026889,0.0032946,0.012892,0.12658,0.068587,0.040249,0.035450
2022-05-28,0.035704,0.047909,0.041384,0.053450,-0.0010335,0.0044448,0.0093839,0.10343,0.048667,0.036846,0.028034
2022-05-29,0.031529,0.053756,0.035161,0.045087,-0.00072736,0.0093349,0.015845,0.093256,0.044044,0.034045,0.028312
2022-05-30,0.035028,0.038954,0.021396,0.027760,0.0025451,0.039190,0.033604,0.063038,0.040075,0.039128,0.029054
2022-05-31,0.044161,0.043637,0.043263,0.056807,0.018704,0.047818,0.026372,0.095925,0.061374,0.051885,0.043830
2022-06-01,0.039396,0.032568,0.041753,0.052687,-0.00021001,0.018725,0.025606,0.092483,0.059558,0.048149,0.036082
2022-06-02,0.041016,0.037204,0.048528,0.062090,-0.00048308,0.029233,0.023159,0.094666,0.060937,0.050981,0.049721
2022-06-03,0.046434,0.041854,0.041593,0.058941,-0.00092401,0.0053492,0.0032912,0.12252,0.079536,0.044852,0.033067
2022-06-04,0.046182,0.037686,0.042872,0.060614,-0.0030875,0.0057737,0.021387,0.13291,0.077279,0.048419,0.034642
2022-06-05,0.036367,0.047941,0.042441,0.056306,0.0012871,0.038223,0.031973,0.097177,0.060234,0.051361,0.043156
2022-06-06,0.039595,0.043567,0.043538,0.057697,-9.7376e-05,0.014199,0.014223,0.11999,0.085195,0.044274,0.040447
2022-06-07,0.038064,0.034118,0.042643,0.048909,-0.0034254,0.0032682,0.0010842,0.091261,0.049679,0.039400,0.031457
2022-06-08,0.034319,0.050793,0.037469,0.064637,-0.0028470,0.015864,0.025239,0.091201,0.053796,0.040793,0.030062
2022-06-09,0.037065,0.071980,0.038864,0.053808,-0.0010482,0.00011553,0.0036796,0.10932,0.079261,0.036362,0.028462
2022-06-10,0.046030,0.074093,0.038108,0.055238,-0.0027377,0.0035702,0.014580,0.13272,0.083287,0.044608,0.036031
2022-06-11,0.030772,0.048428,0.034090,0.055022,-0.0018587,0.0031526,0.0083860,0.11815,0.053710,0.032879,0.024580
2022-06-12,0.036105,0.050013,0.038918,0.060412,-0.0031284,0.0010906,0.0027640,0.12388,0.052620,0.037674,0.033448
2022-06-13,0.038915,0.032194,0.038422,0.056595,-0.0033989,-0.00081555,0.00058839,0.13600,0.058318,0.039771,0.038672
2022-06-14,0.029713,0.054892,0.036067,0.056332,-0.0033472,0.028543,0.0060725,0.097264,0.040780,0.026954,0.023194
2022-06-15,0.033009,0.10440,0.036331,0.052916,0.0000,0.010610,-0.00016241,0.11278,0.064954,0.049182,0.030889
2022-06-16,0.033798,0.075836,0.041121,0.051462,-0.00043446,0.010551,0.030560,0.098555,0.060570,0.036404,0.029047
2022-06-17,0.034361,0.083472,0.037555,0.040555,0.00050956,0.040095,0.026403,0.077344,0.053574,0.046165,0.032735
2022-06-18,0.031728,0.068810,0.039776,0.052248,-0.00073789,0.030156,0.030794,0.088844,0.063725,0.042598,0.026646
2022-06-19,0.029568,0.062481,0.032351,0.040953,-6.7146e-05,0.042208,0.038118,0.083739,0.064286,0.045889,0.029146
2022-06-20,0.029517,0.063803,0.028630,0.035127,8.1638e-05,0.039232,0.036896,0.068467,0.068262,0.044300,0.032897
2022-06-21,0.036097,0.041794,0.037000,0.059506,0.0025136,0.046743,0.044556,0.10259,0.055150,0.050827,0.030277
2022-06-22,0.030867,0.058728,0.029677,0.062940,-0.0016075,0.010596,0.0061452,0.095543,0.054561,0.038995,0.029160
2022-06-23,0.034845,0.052559,0.031505,0.056072,-0.0010720,0.0021067,-0.0010788,0.10036,0.069211,0.032210,0.027735
2022-06-24,0.034805,0.056061,0.026856,0.046649,-5.8219e-05,0.0026313,0.0028598,0.096078,0.064285,0.045273,0.027686
2022-06-25,0.033332,0.048639,0.042619,0.059022,-6.9322e-05,0.029540,0.029049,0.10414,0.059088,0.046489,0.031465
2022-06-26,0.029083,0.036367,0.029674,0.056094,-0.0012305,0.0055986,0.015160,0.10064,0.053775,0.029107,0.024885
2022-06-27,0.028211,0.060960,0.036807,0.051733,-0.0029115,0.015307,0.023492,0.10362,0.049874,0.029914,0.024319
2022-06-28,0.033665,0.084294,0.036239,0.055574,-0.00031777,0.0022740,0.0065091,0.10718,0.087447,0.037613,0.029863
2022-06-29,0.028646,0.078924,0.034316,0.051969,0.00046784,0.024048,0.032350,0.094068,0.072605,0.035955,0.024927
2022-06-30,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-07-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-07-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-07-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-07-04,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-07-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-07-06,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-07-07,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-07-08,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-07-09,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-07-10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-07-11,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-07-12,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-07-13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-07-14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-07-15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-07-16,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-07-17,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-07-18,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-07-19,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-07-20,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-07-21,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-07-22,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-07-23,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-07-24,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-07-25,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-07-26,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-07-27,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-07-28,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-07-29,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-07-30,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-07-31,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-08-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-08-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-08-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-08-04,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-08-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-08-06,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-08-07,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-08-08,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-08-09,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-08-10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-08-11,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-08-12,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-08-13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-08-14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-08-15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-08-16,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-08-17,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-08-18,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-08-19,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-08-20,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-08-21,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-08-22,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-08-23,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-08-24,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-08-25,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-08-26,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-08-27,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-08-28,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-08-29,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-08-30,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-08-31,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-09-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-09-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-09-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-09-04,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-09-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-09-06,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-09-07,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-09-08,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-09-09,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-09-10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-09-11,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-09-12,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-09-13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-09-14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-09-15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-09-16,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-09-17,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-09-18,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-09-19,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-09-20,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-09-21,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-09-22,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-09-23,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-09-24,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-09-25,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-09-26,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-09-27,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-09-28,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-09-29,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-09-30,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-10-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-10-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-10-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-10-04,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-10-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-10-06,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-10-07,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-10-08,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-10-09,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-10-10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-10-11,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-10-12,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-10-13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-10-14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-10-15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-10-16,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
